Entidad,Num_Ent,Municipio,Num_Mun,lat,lon
Aguascalientes,1,Aguascalientes,1,21.879823,-102.296047
Aguascalientes,1,Asientos,2,22.238317,-102.089275
Aguascalientes,1,Calvillo,3,21.846907,-102.718751
Aguascalientes,1,Cosío,4,22.366409,-102.300044
Aguascalientes,1,Jesús María,5,21.961273,-102.343416
Aguascalientes,1,Pabellón de Arteaga,6,22.149202,-102.276542
Aguascalientes,1,Rincón de Romos,7,22.229233,-102.323069
Aguascalientes,1,San José de Gracia,8,22.150216,-102.415634
Aguascalientes,1,Tepezalá,9,22.224228,-102.166971
Aguascalientes,1,El Llano,10,21.918869,-101.965307
Aguascalientes,1,San Francisco de los Romo,11,22.072393,-102.272678
Baja California,2,Ensenada,1,31.808944,-116.595134
Baja California,2,Mexicali,2,32.641176,-115.475579
Baja California,2,Tecate,3,32.572679,-116.62655
Baja California,2,Tijuana,4,32.532461,-117.018913
Baja California,2,Playas de Rosarito,5,32.363684,-117.054459
Baja California Sur,3,Comondú,1,25.034636,-111.673339
Baja California Sur,3,Mulegé,2,27.336868,-112.268275
Baja California Sur,3,La Paz,3,24.148745,-110.30659
Baja California Sur,3,Los Cabos,8,23.061591,-109.694749
Baja California Sur,3,Loreto,9,26.012778,-111.343333
Campeche,4,Calkiní,1,20.371226,-90.050739
Campeche,4,Campeche,2,19.844814,-90.539649
Campeche,4,Carmen,3,18.637789,-91.83645
Campeche,4,Champotón,4,19.356219,-90.723891
Campeche,4,Hecelchakán,5,20.176966,-90.134517
Campeche,4,Hopelchén,6,19.745548,-89.845044
Campeche,4,Palizada,7,18.253598,-92.090902
Campeche,4,Tenabo,8,20.039677,-90.225763
Campeche,4,Escárcega,9,18.604315,-90.732001
Campeche,4,Calakmul,10,18.505371,-89.397276
Campeche,4,Candelaria,11,18.183451,-91.046294
Coahuila de Zaragoza,5,Abasolo,1,27.181944,-101.426389
Coahuila de Zaragoza,5,Acuña,2,29.330006,-100.978258
Coahuila de Zaragoza,5,Allende,3,28.347222,-100.854167
Coahuila de Zaragoza,5,Arteaga,4,25.450621,-100.849623
Coahuila de Zaragoza,5,Candela,5,26.840278,-100.663889
Coahuila de Zaragoza,5,Castaños,6,26.785278,-101.430556
Coahuila de Zaragoza,5,Cuatro Ciénegas,7,26.986864,-102.067101
Coahuila de Zaragoza,5,Escobedo,8,27.234722,-101.4125
Coahuila de Zaragoza,5,Francisco I. Madero,9,25.775,-103.273056
Coahuila de Zaragoza,5,Frontera,10,26.926111,-101.449444
Coahuila de Zaragoza,5,General Cepeda,11,25.379908,-101.479292
Coahuila de Zaragoza,5,Guerrero,12,28.308418,-100.378726
Coahuila de Zaragoza,5,Hidalgo,13,27.791681,-99.876055
Coahuila de Zaragoza,5,Jiménez,14,29.070308,-100.674228
Coahuila de Zaragoza,5,Juárez,15,27.606506,-100.72712
Coahuila de Zaragoza,5,Lamadrid,16,27.048494,-101.793599
Coahuila de Zaragoza,5,Matamoros,17,25.528136,-103.230384
Coahuila de Zaragoza,5,Monclova,18,26.901242,-101.417224
Coahuila de Zaragoza,5,Morelos,19,28.410104,-100.886631
Coahuila de Zaragoza,5,Múzquiz,20,27.87755,-101.516518
Coahuila de Zaragoza,5,Nadadores,21,27.029031,-101.592023
Coahuila de Zaragoza,5,Nava,22,28.421875,-100.767554
Coahuila de Zaragoza,5,Ocampo,23,27.311215,-102.397405
Coahuila de Zaragoza,5,Parras,24,25.437381,-102.184169
Coahuila de Zaragoza,5,Piedras Negras,25,28.708093,-100.528441
Coahuila de Zaragoza,5,Progreso,26,27.428978,-100.987233
Coahuila de Zaragoza,5,Ramos Arizpe,27,25.543234,-100.950782
Coahuila de Zaragoza,5,Sabinas,28,27.848888,-101.119989
Coahuila de Zaragoza,5,Sacramento,29,27.004439,-101.725036
Coahuila de Zaragoza,5,Saltillo,30,25.421665,-100.999721
Coahuila de Zaragoza,5,San Buenaventura,31,27.060257,-101.550029
Coahuila de Zaragoza,5,San Juan de Sabinas,32,27.92939,-101.303293
Coahuila de Zaragoza,5,San Pedro,33,25.757778,-102.983157
Coahuila de Zaragoza,5,Sierra Mojada,34,27.286877,-103.701457
Coahuila de Zaragoza,5,Torreón,35,25.541753,-103.453061
Coahuila de Zaragoza,5,Viesca,36,25.343605,-102.80635
Coahuila de Zaragoza,5,Villa Unión,37,28.220498,-100.725155
Coahuila de Zaragoza,5,Zaragoza,38,28.487043,-100.917622
Colima,6,Armería,1,18.937073,-103.964997
Colima,6,Colima,2,19.242922,-103.728119
Colima,6,Comala,3,19.323199,-103.758801
Colima,6,Coquimatlán,4,19.20141,-103.810917
Colima,6,Cuauhtémoc,5,19.328774,-103.601861
Colima,6,Ixtlahuacán,6,19.001184,-103.738593
Colima,6,Manzanillo,7,19.053206,-104.316381
Colima,6,Minatitlán,8,19.38611,-104.049637
Colima,6,Tecomán,9,18.910604,-103.873789
Colima,6,Villa de Álvarez,10,19.264776,-103.736759
Chiapas,7,Acacoyagua,1,15.340965,-92.674617
Chiapas,7,Acala,2,16.551674,-92.807508
Chiapas,7,Acapetahua,3,15.282838,-92.689132
Chiapas,7,Altamirano,4,16.73592,-92.038594
Chiapas,7,Amatán,5,17.372848,-92.819123
Chiapas,7,Amatenango de la Frontera,6,15.435011,-92.115158
Chiapas,7,Amatenango del Valle,7,16.528501,-92.435491
Chiapas,7,Angel Albino Corzo,8,15.872644,-92.72508
Chiapas,7,Arriaga,9,16.236065,-93.899473
Chiapas,7,Bejucal de Ocampo,10,15.455393,-92.158407
Chiapas,7,Bella Vista,11,15.582998,-92.244846
Chiapas,7,Berriozábal,12,16.800321,-93.273271
Chiapas,7,Bochil,13,16.996383,-92.890219
Chiapas,7,El Bosque,14,17.06221,-92.721409
Chiapas,7,Cacahoatán,15,14.989789,-92.16811
Chiapas,7,Catazajá,16,17.728321,-92.016366
Chiapas,7,Cintalapa,17,16.698682,-93.720428
Chiapas,7,Coapilla,18,17.130791,-93.159022
Chiapas,7,Comitán de Domínguez,19,16.252461,-92.135835
Chiapas,7,La Concordia,20,16.116716,-92.687934
Chiapas,7,Copainalá,21,17.093611,-93.210556
Chiapas,7,Chalchihuitán,22,16.963405,-92.618395
Chiapas,7,Chamula,23,16.7875,-92.689167
Chiapas,7,Chanal,24,16.660062,-92.259942
Chiapas,7,Chapultenango,25,17.340401,-93.130078
Chiapas,7,Chenalhó,26,16.894277,-92.626148
Chiapas,7,Chiapa de Corzo,27,16.707958,-93.015959
Chiapas,7,Chiapilla,28,16.570493,-92.720025
Chiapas,7,Chicoasén,29,16.967255,-93.105235
Chiapas,7,Chicomuselo,30,15.744936,-92.283287
Chiapas,7,Chilón,31,17.105491,-92.271528
Chiapas,7,Escuintla,32,15.319269,-92.658558
Chiapas,7,Francisco León,33,17.350176,-93.309558
Chiapas,7,Frontera Comalapa,34,15.660164,-92.14105
Chiapas,7,Frontera Hidalgo,35,14.777838,-92.175983
Chiapas,7,La Grandeza,36,15.51013,-92.22588
Chiapas,7,Huehuetán,37,15.01852,-92.384181
Chiapas,7,Huixtán,38,16.712151,-92.454597
Chiapas,7,Huitiupán,39,17.173232,-92.685932
Chiapas,7,Huixtla,40,15.138289,-92.465818
Chiapas,7,La Independencia,41,16.254152,-92.023841
Chiapas,7,Ixhuatán,42,17.293271,-93.008382
Chiapas,7,Ixtacomitán,43,17.430795,-93.096573
Chiapas,7,Ixtapa,44,16.803525,-92.905903
Chiapas,7,Ixtapangajoya,45,17.497539,-93.001666
Chiapas,7,Jiquipilas,46,16.667721,-93.650475
Chiapas,7,Jitotol,47,17.067968,-92.862336
Chiapas,7,Juárez,48,17.608151,-93.193331
Chiapas,7,Larráinzar,49,16.884446,-92.713258
Chiapas,7,La Libertad,50,17.690136,-91.719062
Chiapas,7,Mapastepec,51,15.441134,-92.891606
Chiapas,7,Las Margaritas,52,16.315947,-91.981568
Chiapas,7,Mazapa de Madero,53,15.387966,-92.187735
Chiapas,7,Mazatán,54,14.863025,-92.449471
Chiapas,7,Metapa,55,14.837314,-92.190945
Chiapas,7,Mitontic,56,16.864471,-92.629651
Chiapas,7,Motozintla,57,15.363167,-92.247744
Chiapas,7,Nicolás Ruíz,58,16.437073,-92.585347
Chiapas,7,Ocosingo,59,16.908038,-92.095827
Chiapas,7,Ocotepec,60,17.225029,-93.164405
Chiapas,7,Ocozocoautla de Espinosa,61,16.761462,-93.375653
Chiapas,7,Ostuacán,62,17.405591,-93.337136
Chiapas,7,Osumacinta,63,16.935467,-93.091337
Chiapas,7,Oxchuc,64,16.786119,-92.334917
Chiapas,7,Palenque,65,17.509133,-91.981033
Chiapas,7,Pantelhó,66,17.006659,-92.46958
Chiapas,7,Pantepec,67,17.188092,-93.049546
Chiapas,7,Pichucalco,68,17.508551,-93.117768
Chiapas,7,Pijijiapan,69,15.691674,-93.209317
Chiapas,7,El Porvenir,70,15.456367,-92.27964
Chiapas,7,Villa Comaltitlán,71,15.211938,-92.576024
Chiapas,7,Pueblo Nuevo Solistahuacán,72,17.157568,-92.897322
Chiapas,7,Rayón,73,17.200503,-93.011217
Chiapas,7,Reforma,74,17.865812,-93.147108
Chiapas,7,Las Rosas,75,16.364132,-92.369581
Chiapas,7,Sabanilla,76,17.283484,-92.55172
Chiapas,7,Salto de Agua,77,17.557021,-92.333422
Chiapas,7,San Cristóbal de las Casas,78,16.737022,-92.637564
Chiapas,7,San Fernando,79,16.871712,-93.206285
Chiapas,7,Siltepec,80,15.557185,-92.32286
Chiapas,7,Simojovel,81,17.140826,-92.715208
Chiapas,7,Sitalá,82,17.025051,-92.307743
Chiapas,7,Socoltenango,83,16.242949,-92.350316
Chiapas,7,Solosuchiapa,84,17.428656,-93.031179
Chiapas,7,Soyaló,85,16.890993,-92.92529
Chiapas,7,Suchiapa,86,16.621958,-93.104794
Chiapas,7,Suchiate,87,14.679452,-92.150942
Chiapas,7,Sunuapa,88,17.489378,-93.243169
Chiapas,7,Tapachula,89,14.911071,-92.26432
Chiapas,7,Tapalapa,90,17.190048,-93.104605
Chiapas,7,Tapilula,91,17.248403,-93.016258
Chiapas,7,Tecpatán,92,17.136995,-93.311468
Chiapas,7,Tenejapa,93,16.819017,-92.506492
Chiapas,7,Teopisca,94,16.541514,-92.472597
Chiapas,7,Tila,96,17.300635,-92.425865
Chiapas,7,Tonalá,97,16.091356,-93.751783
Chiapas,7,Totolapa,98,16.544733,-92.680376
Chiapas,7,La Trinitaria,99,16.119059,-92.050469
Chiapas,7,Tumbalá,100,17.278463,-92.315988
Chiapas,7,Tuxtla Gutiérrez,101,16.753972,-93.115192
Chiapas,7,Tuxtla Chico,102,14.94019,-92.16897
Chiapas,7,Tuzantán,103,15.146063,-92.421621
Chiapas,7,Tzimol,104,16.184231,-92.187937
Chiapas,7,Unión Juárez,105,15.060707,-92.081958
Chiapas,7,Venustiano Carranza,106,16.339617,-92.565135
Chiapas,7,Villa Corzo,107,16.184751,-93.267684
Chiapas,7,Villaflores,108,16.235486,-93.267708
Chiapas,7,Yajalón,109,17.17391,-92.333944
Chiapas,7,San Lucas,110,16.611637,-92.719342
Chiapas,7,Zinacantán,111,16.760119,-92.723581
Chiapas,7,San Juan Cancuc,112,16.892243,-92.371953
Chiapas,7,Aldama,113,16.917818,-92.688192
Chiapas,7,Benemérito de las Américas,114,16.515828,-90.653302
Chiapas,7,Maravilla Tenejapa,115,16.140397,-91.295104
Chiapas,7,Marqués de Comillas,116,16.333133,-90.765283
Chiapas,7,Montecristo de Guerrero,117,15.693918,-92.61926
Chiapas,7,San Andrés Duraznal,118,17.131998,-92.804988
Chiapas,7,Santiago el Pinar,119,16.941438,-92.714596
Chiapas,7,Capitán Luis Ángel Vidal,120,15.601128,-92.629098
Chiapas,7,Rincón Chamula San Pedro,121,17.209471,-92.93757
Chiapas,7,El Parral,122,16.366228,-93.006711
Chiapas,7,Emiliano Zapata,123,16.539172,-92.896724
Chiapas,7,Mezcalapa,124,17.189223,-93.604773
Chihuahua,8,Ahumada,1,30.617734,-106.512415
Chihuahua,8,Aldama,2,28.838381,-105.911293
Chihuahua,8,Allende,3,26.939426,-105.395077
Chihuahua,8,Aquiles Serdán,4,28.594503,-105.887474
Chihuahua,8,Ascensión,5,31.092176,-107.995949
Chihuahua,8,Bachíniva,6,28.764732,-107.254362
Chihuahua,8,Balleza,7,26.954108,-106.346923
Chihuahua,8,Batopilas de Manuel Gómez Morín,8,27.026652,-107.73971
Chihuahua,8,Bocoyna,9,27.840743,-107.589253
Chihuahua,8,Buenaventura,10,29.843409,-107.471314
Chihuahua,8,Camargo,11,27.694963,-105.17162
Chihuahua,8,Carichí,12,27.916532,-107.05681
Chihuahua,8,Casas Grandes,13,30.375704,-107.948805
Chihuahua,8,Coronado,14,26.737615,-105.158312
Chihuahua,8,Coyame del Sotol,15,29.462043,-105.094358
Chihuahua,8,La Cruz,16,27.863889,-105.196389
Chihuahua,8,Cuauhtémoc,17,28.406312,-106.866044
Chihuahua,8,Cusihuiriachi,18,28.241111,-106.836667
Chihuahua,8,Chihuahua,19,28.636794,-106.076307
Chihuahua,8,Chínipas,20,27.39281,-108.536229
Chihuahua,8,Delicias,21,28.192948,-105.471047
Chihuahua,8,Dr. Belisario Domínguez,22,28.154667,-106.47703
Chihuahua,8,Galeana,23,30.112949,-107.616744
Chihuahua,8,Santa Isabel,24,28.343346,-106.368054
Chihuahua,8,Gómez Farías,25,29.357019,-107.738655
Chihuahua,8,Gran Morelos,26,28.247824,-106.510123
Chihuahua,8,Guachochi,27,26.819153,-107.069362
Chihuahua,8,Guadalupe,28,31.390107,-106.101754
Chihuahua,8,Guadalupe y Calvo,29,26.094516,-106.964369
Chihuahua,8,Guazapares,30,27.276382,-108.279956
Chihuahua,8,Guerrero,31,28.548193,-107.486924
Chihuahua,8,Hidalgo del Parral,32,26.922088,-105.667143
Chihuahua,8,Huejotitán,33,27.05467,-106.179456
Chihuahua,8,Ignacio Zaragoza,34,29.643212,-107.764195
Chihuahua,8,Janos,35,30.887258,-108.18985
Chihuahua,8,Jiménez,36,27.130549,-104.922977
Chihuahua,8,Juárez,37,31.746465,-106.485019
Chihuahua,8,Julimes,38,28.423056,-105.430556
Chihuahua,8,López,39,27.0025,-105.033056
Chihuahua,8,Madera,40,29.19,-108.141389
Chihuahua,8,Maguarichi,41,27.859303,-107.993956
Chihuahua,8,Manuel Benavides,42,29.107386,-103.907816
Chihuahua,8,Matachí,43,28.843228,-107.754648
Chihuahua,8,Matamoros,44,26.763877,-105.58333
Chihuahua,8,Meoqui,45,28.267797,-105.480291
Chihuahua,8,Morelos,46,26.670527,-107.677248
Chihuahua,8,Moris,47,28.148384,-108.523238
Chihuahua,8,Namiquipa,48,29.25076,-107.408872
Chihuahua,8,Nonoava,49,27.472054,-106.735332
Chihuahua,8,Nuevo Casas Grandes,50,30.413986,-107.912103
Chihuahua,8,Ocampo,51,28.193834,-108.366741
Chihuahua,8,Ojinaga,52,29.564501,-104.415665
Chihuahua,8,Praxedis G. Guerrero,53,31.372068,-106.005395
Chihuahua,8,Riva Palacio,54,28.546008,-106.502632
Chihuahua,8,Rosales,55,28.186944,-105.554444
Chihuahua,8,Rosario,56,27.319641,-106.295498
Chihuahua,8,San Francisco de Borja,57,27.901821,-106.684916
Chihuahua,8,San Francisco de Conchos,58,27.588552,-105.334641
Chihuahua,8,San Francisco del Oro,59,26.858994,-105.85008
Chihuahua,8,Santa Bárbara,60,26.8021,-105.8181
Chihuahua,8,Satevó,61,27.956034,-106.107204
Chihuahua,8,Saucillo,62,28.032674,-105.288032
Chihuahua,8,Temósachic,63,28.952758,-107.829839
Chihuahua,8,El Tule,64,27.053613,-106.266253
Chihuahua,8,Urique,65,27.212715,-107.914305
Chihuahua,8,Uruachi,66,27.867924,-108.215195
Chihuahua,8,Valle de Zaragoza,67,27.457132,-105.810994
Ciudad de México,9,Azcapotzalco,2,19.484103,-99.184361
Ciudad de México,9,Coyoacán,3,19.350214,-99.162146
Ciudad de México,9,Cuajimalpa de Morelos,4,19.35735,-99.299792
Ciudad de México,9,Gustavo A. Madero,5,19.482945,-99.113471
Ciudad de México,9,Iztacalco,6,19.395901,-99.097613
Ciudad de México,9,Iztapalapa,7,19.359004,-99.092623
Ciudad de México,9,La Magdalena Contreras,8,19.304898,-99.241516
Ciudad de México,9,Milpa Alta,9,19.191249,-99.023372
Ciudad de México,9,Álvaro Obregón,10,19.390806,-99.195413
Ciudad de México,9,Tláhuac,11,19.270566,-99.004846
Ciudad de México,9,Tlalpan,12,19.288275,-99.167126
Ciudad de México,9,Xochimilco,13,19.263462,-99.104913
Ciudad de México,9,Benito Juárez,14,19.371992,-99.157853
Ciudad de México,9,Cuauhtémoc,15,19.441647,-99.151884
Ciudad de México,9,Miguel Hidalgo,16,19.407269,-99.190754
Ciudad de México,9,Venustiano Carranza,17,19.419262,-99.113701
Durango,10,Canatlán,1,24.527263,-104.778374
Durango,10,Canelas,2,25.122971,-106.545633
Durango,10,Coneto de Comonfort,3,24.979125,-104.768917
Durango,10,Cuencamé,4,24.870939,-103.698462
Durango,10,Durango,5,24.023988,-104.670194
Durango,10,General Simón Bolívar,6,24.689074,-103.225975
Durango,10,Gómez Palacio,7,25.570107,-103.496417
Durango,10,Guadalupe Victoria,8,24.446433,-104.12366
Durango,10,Guanaceví,9,25.931662,-105.954432
Durango,10,Hidalgo,10,26.251445,-104.913479
Durango,10,Indé,11,25.912021,-105.223791
Durango,10,Lerdo,12,25.536552,-103.524849
Durango,10,Mapimí,13,25.833324,-103.848194
Durango,10,Mezquital,14,23.47353,-104.396744
Durango,10,Nazas,15,25.227777,-104.113803
Durango,10,Nombre de Dios,16,23.848211,-104.244705
Durango,10,Ocampo,17,26.441562,-105.506439
Durango,10,El Oro,18,25.949324,-105.364866
Durango,10,Otáez,19,24.698689,-105.994058
Durango,10,Pánuco de Coronado,20,24.401024,-104.319264
Durango,10,Peñón Blanco,21,24.792509,-104.034267
Durango,10,Poanas,22,23.975092,-104.044136
Durango,10,Pueblo Nuevo,23,23.778151,-105.360192
Durango,10,Rodeo,24,25.180719,-104.560444
Durango,10,San Bernardo,25,26.000787,-105.523257
Durango,10,San Dimas,26,24.102182,-105.931245
Durango,10,San Juan de Guadalupe,27,24.630853,-102.782055
Durango,10,San Juan del Río,28,24.778255,-104.459226
Durango,10,San Luis del Cordero,29,25.417649,-104.277786
